[0.000000] (-) TimerEvent: {}
[0.000390] (hospital_robot) JobQueued: {'identifier': 'hospital_robot', 'dependencies': OrderedDict()}
[0.109765] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_02\n'}
[0.109804] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_02/model.config\n'}
[0.109841] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_02/model.sdf\n'}
[0.109879] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_02/materials\n'}
[0.109915] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_02/materials/textures\n'}
[0.109952] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_02/materials/textures/aws_PortraitE_02.png\n'}
[0.109990] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_02/materials/textures/aws_PortraitE_01.png\n'}
[0.110027] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_02/meshes\n'}
[0.110064] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_02/meshes/aws_PortraitE_01_collision.DAE\n'}
[0.110100] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_02/meshes/aws_PortraitE_01_visual.DAE\n'}
[0.110137] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic\n'}
[0.110174] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/thumbnails\n'}
[0.110211] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/thumbnails/2.png\n'}
[0.110249] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/thumbnails/1.png\n'}
[0.110286] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/thumbnails/3.png\n'}
[0.110324] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/thumbnails/4.png\n'}
[0.110463] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/thumbnails/5.png\n'}
[0.110506] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/model.config\n'}
[0.110549] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/model.sdf\n'}
[0.110588] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/meshes\n'}
[0.110642] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/meshes/CGMClassic.obj\n'}
[0.110679] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/meshes/Wheels_Normal_Normal_Bump.tga\n'}
[0.110717] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/meshes/CGMClassic.mtl\n'}
[0.110753] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/meshes/CGMClassic_Diffuse.png\n'}
[0.110790] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/CGMClassic/meshes/Carts_Wheels_Diffuse.png\n'}
[0.110827] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_Carpet_01\n'}
[0.110862] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_Carpet_01/model.config\n'}
[0.110899] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_Carpet_01/model.sdf\n'}
[0.110936] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_Carpet_01/materials\n'}
[0.110973] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_Carpet_01/materials/textures\n'}
[0.111027] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_Carpet_01/materials/textures/aws_Carpet_01.png\n'}
[0.111067] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_Carpet_01/meshes\n'}
[0.111106] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_Carpet_01/meshes/aws_Carpet_01_visual.DAE\n'}
[0.111144] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_Carpet_01/meshes/aws_Carpet_01_collision.DAE\n'}
[0.111181] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_01_ceiling\n'}
[0.111216] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_01_ceiling/model.config\n'}
[0.111253] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_01_ceiling/model.sdf\n'}
[0.111288] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_01_ceiling/meshes\n'}
[0.111332] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_01_ceiling/meshes/aws_robomaker_hospital_floor_01_ceiling_normal.png\n'}
[0.111372] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_01_ceiling/meshes/aws_robomaker_hospital_floor_01_ceiling_collision.dae\n'}
[0.111410] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_01_ceiling/meshes/aws_robomaker_hospital_floor_01_ceiling.png\n'}
[0.111449] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_01_ceiling/meshes/aws_robomaker_hospital_floor_01_ceiling_visual.dae\n'}
[0.111487] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor\n'}
[0.111527] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/thumbnails\n'}
[0.111565] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/thumbnails/2.png\n'}
[0.111603] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/thumbnails/1.png\n'}
[0.111681] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/thumbnails/3.png\n'}
[0.111718] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/thumbnails/4.png\n'}
[0.111757] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/thumbnails/5.png\n'}
[0.111793] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/model.config\n'}
[0.111831] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/model.sdf\n'}
[0.111869] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/meshes\n'}
[0.111906] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/meshes/BloodPressureMonitor_Col.obj\n'}
[0.111944] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/meshes/BloodPressureMonitor_Col.mtl\n'}
[0.111984] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/meshes/BloodPressureMonitor.obj\n'}
[0.112022] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/meshes/BloodPressureMonitor.png\n'}
[0.112059] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/BloodPressureMonitor/meshes/BloodPressureMonitor.mtl\n'}
[0.112099] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_elevator_01_door\n'}
[0.112137] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_elevator_01_door/model.config\n'}
[0.112175] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_elevator_01_door/model.sdf\n'}
[0.112212] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_elevator_01_door/meshes\n'}
[0.112249] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_elevator_01_door/meshes/aws_robomaker_hospital_elevator_01_door_low.dae\n'}
[0.112287] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_elevator_01_door/meshes/aws_robomaker_hospital_elevator_01_door_collision.dae\n'}
[0.112330] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_elevator_01_door/meshes/aws_robomaker_hospital_elevator_01_visual.png\n'}
[0.112369] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_elevator_01_door/meshes/aws_robomaker_hospital_elevator_01_low.png\n'}
[0.112406] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_elevator_01_door/meshes/aws_robomaker_hospital_elevator_01_low_normal.png\n'}
[0.112443] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_elevator_01_door/meshes/aws_robomaker_hospital_elevator_01_visual_normal.png\n'}
[0.112480] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_elevator_01_door/meshes/aws_robomaker_hospital_elevator_01_door_visual.dae\n'}
[0.112518] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_01\n'}
[0.112556] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_01/model.config\n'}
[0.112592] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_01/model.sdf\n'}
[0.112691] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_01/materials\n'}
[0.112733] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_01/materials/textures\n'}
[0.112771] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_01/materials/textures/aws_PortraitE_02.png\n'}
[0.112809] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_01/materials/textures/aws_PortraitE_01.png\n'}
[0.112849] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_01/meshes\n'}
[0.112887] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_01/meshes/aws_PortraitE_01_collision.DAE\n'}
[0.112949] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitE_01/meshes/aws_PortraitE_01_visual.DAE\n'}
[0.113047] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitD_01\n'}
[0.113092] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitD_01/model.config\n'}
[0.113137] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitD_01/model.sdf\n'}
[0.113180] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitD_01/materials\n'}
[0.113222] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitD_01/materials/textures\n'}
[0.113263] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitD_01/materials/textures/aws_PortraitD_02.png\n'}
[0.113305] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitD_01/materials/textures/aws_PortraitD_01.png\n'}
[0.113350] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitD_01/meshes\n'}
[0.113393] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitD_01/meshes/aws_PortraitD_01_collision.DAE\n'}
[0.113435] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_residential_PortraitD_01/meshes/aws_PortraitD_01_visual.DAE\n'}
[0.113477] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs\n'}
[0.113519] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/thumbnails\n'}
[0.113561] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/thumbnails/2.png\n'}
[0.113603] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/thumbnails/1.png\n'}
[0.113646] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/thumbnails/3.png\n'}
[0.113688] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/thumbnails/4.png\n'}
[0.113729] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/thumbnails/5.png\n'}
[0.113815] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/model.config\n'}
[0.113859] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/model.sdf\n'}
[0.113902] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/meshes\n'}
[0.114068] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/meshes/ScrubsFemaleDiffuse.png\n'}
[0.114113] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/meshes/Scrubs_Col.obj\n'}
[0.114153] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/meshes/Scrubs_Col.mtl\n'}
[0.114193] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/meshes/scrubs.obj\n'}
[0.114232] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/Scrubs/meshes/scrubs.mtl\n'}
[0.114272] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_02_ceiling\n'}
[0.114492] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_02_ceiling/model.config\n'}
[0.114536] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_02_ceiling/model.sdf\n'}
[0.114576] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_02_ceiling/materials\n'}
[0.114615] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_02_ceiling/materials/model.sdf\n'}
[0.114653] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_02_ceiling/meshes\n'}
[0.114692] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_02_ceiling/meshes/aws_robomaker_hospital_floor_02_ceiling_collision.dae\n'}
[0.114731] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_02_ceiling/meshes/aws_robomaker_hospital_floor_02_ceiling_visual.dae\n'}
[0.114769] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_02_ceiling/meshes/aws_robomaker_hospital_floor_02_ceiling.png\n'}
[0.114807] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_floor_02_ceiling/meshes/aws_robomaker_hospital_floor_02_ceiling_normal.png\n'}
[0.114845] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_curtain_open_01\n'}
[0.114994] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_curtain_open_01/model.config\n'}
[0.115035] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_curtain_open_01/model.sdf\n'}
[0.115073] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_curtain_open_01/meshes\n'}
[0.115112] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_curtain_open_01/meshes/aws_robomaker_hospital_curtainrail_01_low.png\n'}
[0.115151] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_curtain_open_01/meshes/aws_robomaker_hospital_curtain_open_01_visual.png\n'}
[0.115188] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_curtain_open_01/meshes/aws_robomaker_hospital_curtain_open_01_visual.dae\n'}
[0.115253] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_curtain_open_01/meshes/aws_robomaker_hospital_curtain_open_01_collision.dae\n'}
[0.115291] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_curtain_open_01/meshes/aws_robomaker_hospital_curtainrail_01_visual.png\n'}
[0.115332] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_curtain_open_01/meshes/aws_robomaker_hospital_curtain_open_01_low_normal.png\n'}
[0.115377] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_curtain_open_01/meshes/aws_robomaker_hospital_curtainrail_01_visual_normal.png\n'}
[0.115416] (hospital_robot) StdoutLine: {'line': b'-- Up-to-date: /home/thehoa/hospital_robot_nav/install/hospital_robot/share/hospital_robot/worlds/models/aws_robomaker_hospital_curtain_open_01/meshes/aws_robomaker_hospital_curtain_open_01_low.png\n'}
